Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
CA-2025-100367,2025-02-08,2025-02-12,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,1967.63,2,0.0,852.22,Online,Alice,PayPal,1180.578,983.815
CA-2025-100368,2025-04-29,2025-05-03,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,TEC-LA-10000221,Technology,Laptops,Laptop,3584.25,5,0.0,1355.12,Online,David,Bank Transfer,2150.55,716.85
CA-2025-100369,2025-01-10,2025-01-13,JM-14520,James Miller,Consumer,USA,Phoenix,Arizona,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1902.15,3,0.0,515.38,Online,David,Bank Transfer,1141.29,634.0500000000001
CA-2025-100370,2025-05-01,2025-05-04,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4442.8,4,0.05,1442.7,Online,Charlie,Credit Card,2665.68,1110.7
CA-2025-100371,2026-02-24,2026-02-27,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4020.8,8,0.0,1791.42,Retail,Bob,PayPal,2412.48,502.6
CA-2025-100372,2025-04-02,2025-04-03,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2176.22,2,0.0,290.15,Online,David,Credit Card,1305.7319999999995,1088.11
CA-2025-100373,2025-08-25,2025-08-29,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2443.27,2,0.0,370.68,Online,David,Credit Card,1465.962,1221.635
CA-2025-100374,2026-01-04,2026-01-07,JM-14520,James Miller,Consumer,USA,Los Angeles,California,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1279.48,1,0.0,428.59,Online,Eve,Credit Card,767.688,1279.48
CA-2025-100375,2026-03-25,2026-03-30,AA-10480,Andrew Allen,Home Office,USA,Phoenix,Arizona,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,431.06,3,0.2,48.79,Retail,Eve,Credit Card,258.636,143.68666666666667
CA-2025-100376,2025-10-06,2025-10-10,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,414.88,2,0.0,44.16,Retail,Charlie,Credit Card,248.928,207.44
CA-2025-100377,2025-06-13,2025-06-14,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,1792.5,8,0.2,317.8,Retail,Bob,Credit Card,1075.5,224.0625
CA-2025-100378,2025-01-30,2025-02-01,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,565.19,8,0.1,124.77,Retail,Alice,Bank Transfer,339.11400000000003,70.64875
CA-2025-100379,2025-01-13,2025-01-18,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1244.39,2,0.05,350.08,Retail,Charlie,PayPal,746.634,622.195
CA-2025-100380,2026-01-30,2026-02-01,RT-17090,Robert Taylor,Corporate,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,1602.92,3,0.3,110.37,Online,Bob,Credit Card,961.752,534.3066666666667
CA-2025-100381,2025-03-18,2025-03-22,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,612.26,1,0.2,189.1,Retail,Eve,PayPal,367.356,612.26
CA-2025-100382,2025-08-29,2025-08-30,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,1800.85,2,0.3,463.68,Retail,Eve,PayPal,1080.51,900.425
CA-2025-100383,2025-01-19,2025-01-20,JM-14520,James Miller,Consumer,USA,New York,New York,East,TEC-LA-10000221,Technology,Laptops,Laptop,1116.54,1,0.1,154.6,Online,Charlie,PayPal,669.924,1116.54
CA-2025-100384,2025-07-31,2025-08-04,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2825.98,8,0.3,495.62,Online,Alice,Credit Card,1695.588,353.2475
CA-2025-100385,2026-04-09,2026-04-10,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,6731.25,6,0.1,1738.74,Online,Charlie,Credit Card,4038.75,1121.875
CA-2025-100386,2026-01-18,2026-01-19,CG-12520,Claire Gute,Consumer,USA,Austin,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,1126.33,7,0.05,432.92,Online,Bob,Credit Card,675.7979999999999,160.9042857142857
CA-2025-100387,2026-02-07,2026-02-09,LM-15800,Linda Moore,Home Office,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2276.31,2,0.0,286.09,Online,Charlie,Bank Transfer,1365.7859999999998,1138.155
CA-2025-100388,2025-05-07,2025-05-11,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,667.45,1,0.2,104.4,Online,Eve,PayPal,400.47,667.45
CA-2025-100389,2026-05-10,2026-05-15,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,998.3,2,0.15,273.1,Retail,Charlie,PayPal,598.9799999999999,499.15
CA-2025-100390,2026-01-29,2026-02-02,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,6115.34,6,0.3,991.38,Online,Charlie,PayPal,3669.204,1019.2233333333334
CA-2025-100391,2026-06-09,2026-06-12,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,1113.57,4,0.1,233.5,Online,David,PayPal,668.1419999999999,278.3925
CA-2025-100392,2025-05-16,2025-05-18,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4069.43,6,0.2,870.92,Online,David,Bank Transfer,2441.658,678.2383333333333
CA-2025-100393,2025-10-20,2025-10-24,CG-12520,Claire Gute,Consumer,USA,Los Angeles,California,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,267.2,3,0.0,101.55,Retail,David,PayPal,160.32,89.06666666666666
CA-2025-100394,2025-06-14,2025-06-17,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4531.42,4,0.0,1470.27,Retail,Alice,Credit Card,2718.852,1132.855
CA-2025-100395,2026-04-09,2026-04-10,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,2293.31,7,0.1,475.8,Online,Eve,Bank Transfer,1375.986,327.61571428571426
CA-2025-100396,2025-02-18,2025-02-22,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,26.39,1,0.1,10.0,Online,Bob,Credit Card,15.834,26.39
CA-2025-100397,2026-03-30,2026-04-01,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3393.67,5,0.0,1305.06,Online,Charlie,PayPal,2036.202,678.734
CA-2025-100398,2025-06-27,2025-07-02,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,4196.66,5,0.0,1652.12,Retail,David,Credit Card,2517.996,839.332
CA-2025-100399,2025-09-19,2025-09-20,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,203.17,1,0.15,48.98,Online,David,PayPal,121.902,203.17
CA-2025-100400,2025-11-05,2025-11-09,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5743.65,4,0.0,1004.05,Retail,Alice,Bank Transfer,3446.19,1435.9125
CA-2025-100401,2025-06-13,2025-06-17,RT-17090,Robert Taylor,Corporate,USA,New York,New York,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4509.29,4,0.15,1506.67,Retail,Alice,Credit Card,2705.574,1127.3225
CA-2025-100402,2025-10-28,2025-10-30,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,153.8,1,0.15,45.22,Online,Bob,Bank Transfer,92.28,153.8
CA-2025-100403,2025-09-07,2025-09-08,EH-13945,Emily Harper,Corporate,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3667.29,5,0.1,1618.57,Retail,Charlie,Credit Card,2200.374,733.458
CA-2025-100404,2026-06-14,2026-06-17,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,6405.09,5,0.05,2164.22,Retail,Alice,PayPal,3843.054,1281.018
CA-2025-100405,2025-03-26,2025-03-27,SO-20335,Sean O'Donnell,Consumer,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4156.09,4,0.2,654.66,Online,Bob,Bank Transfer,2493.654,1039.0225
CA-2025-100406,2025-07-30,2025-08-04,JM-14520,James Miller,Consumer,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,8625.07,8,0.0,3617.08,Retail,David,Bank Transfer,5175.042,1078.13375
CA-2025-100407,2025-02-25,2025-02-27,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,3293.74,7,0.2,982.99,Retail,David,Credit Card,1976.244,470.53428571428566
CA-2025-100408,2025-01-18,2025-01-22,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1054.31,1,0.0,342.45,Retail,Eve,Bank Transfer,632.5859999999999,1054.31
CA-2025-100409,2026-05-30,2026-05-31,AA-10480,Andrew Allen,Home Office,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4025.91,5,0.3,1147.35,Retail,Alice,Credit Card,2415.546,805.182
CA-2025-100410,2025-02-01,2025-02-05,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,7203.0,5,0.0,2489.93,Retail,Bob,PayPal,4321.8,1440.6
CA-2025-100411,2026-01-18,2026-01-19,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,690.68,1,0.2,180.96,Retail,David,Bank Transfer,414.408,690.68
CA-2025-100412,2025-03-29,2025-04-01,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,711.99,3,0.05,166.67,Retail,David,Credit Card,427.194,237.33
CA-2025-100413,2025-09-16,2025-09-18,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,895.0,1,0.3,171.3,Online,David,Credit Card,537.0,895.0
CA-2025-100414,2025-03-10,2025-03-13,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,9709.0,8,0.15,3933.36,Online,Eve,Bank Transfer,5825.4,1213.625
CA-2025-100415,2025-08-29,2025-08-30,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4906.53,8,0.1,1017.07,Retail,Charlie,Credit Card,2943.918,613.31625
CA-2025-100416,2025-06-06,2025-06-11,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,49.02,3,0.05,8.58,Retail,Eve,PayPal,29.412,16.34
CA-2025-100417,2026-03-23,2026-03-26,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4757.58,8,0.15,850.81,Retail,Eve,PayPal,2854.548,594.6975
CA-2025-100418,2026-05-14,2026-05-19,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2528.54,2,0.0,349.05,Online,Eve,Bank Transfer,1517.124,1264.27
CA-2025-100419,2025-07-21,2025-07-24,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,TEC-LA-10000221,Technology,Laptops,Laptop,976.67,1,0.2,176.56,Online,Charlie,PayPal,586.002,976.67
CA-2025-100420,2025-08-06,2025-08-07,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,7874.59,8,0.0,2535.33,Online,Charlie,Credit Card,4724.754,984.32375
CA-2025-100421,2025-08-17,2025-08-22,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1202.42,2,0.0,262.2,Retail,Eve,Credit Card,721.452,601.21
CA-2025-100422,2025-06-19,2025-06-24,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,FUR-DE-10004567,Furniture,Desks,Office Desk,2323.69,3,0.3,256.58,Retail,Alice,Credit Card,1394.214,774.5633333333334
CA-2025-100423,2026-05-15,2026-05-17,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,855.26,1,0.15,268.69,Online,Charlie,PayPal,513.156,855.26
CA-2025-100424,2026-04-11,2026-04-12,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,5642.82,5,0.1,1396.48,Retail,Eve,Credit Card,3385.692,1128.564
CA-2025-100425,2025-06-28,2025-07-02,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1247.72,2,0.2,136.71,Retail,Charlie,PayPal,748.632,623.86
CA-2025-100426,2025-08-17,2025-08-22,JM-14520,James Miller,Consumer,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,10655.09,8,0.0,2923.3,Online,David,Credit Card,6393.054,1331.88625
CA-2025-100427,2025-05-23,2025-05-27,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1625.8,5,0.0,642.07,Retail,David,Bank Transfer,975.48,325.16
CA-2025-100428,2025-05-02,2025-05-04,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5690.11,8,0.3,2099.96,Retail,Charlie,PayPal,3414.066,711.26375
CA-2025-100429,2026-02-25,2026-02-26,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,632.22,3,0.0,87.39,Retail,Charlie,Credit Card,379.332,210.74
CA-2025-100430,2025-05-31,2025-06-01,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,6321.3,7,0.0,900.92,Retail,Charlie,Credit Card,3792.78,903.0428571428572
CA-2025-100431,2025-10-18,2025-10-19,BH-11710,Brosina Hoffman,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,1690.52,8,0.2,405.23,Retail,David,PayPal,1014.312,211.315
CA-2025-100432,2025-07-06,2025-07-11,RT-17090,Robert Taylor,Corporate,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,8305.83,6,0.0,3069.55,Online,Alice,Bank Transfer,4983.498,1384.305
CA-2025-100433,2026-01-30,2026-02-01,DV-13045,Darrin Van Huff,Corporate,USA,Seattle,Washington,West,TEC-LA-10000221,Technology,Laptops,Laptop,8690.54,7,0.0,3371.08,Retail,David,PayPal,5214.3240000000005,1241.5057142857145
CA-2025-100434,2025-02-09,2025-02-14,RT-17090,Robert Taylor,Corporate,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,4061.87,3,0.0,552.66,Retail,Charlie,PayPal,2437.122,1353.9566666666667
CA-2025-100435,2026-03-18,2026-03-23,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,1724.48,7,0.3,229.9,Retail,Alice,Credit Card,1034.688,246.3542857142857
CA-2025-100436,2025-04-11,2025-04-15,SO-20335,Sean O'Donnell,Consumer,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,691.31,2,0.2,248.71,Retail,Alice,PayPal,414.786,345.655
CA-2025-100437,2025-01-06,2025-01-07,SB-18120,Sophia Brown,Consumer,USA,Los Angeles,California,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3518.23,4,0.15,1079.76,Online,Bob,Bank Transfer,2110.938,879.5575
CA-2025-100438,2025-04-20,2025-04-22,JM-14520,James Miller,Consumer,USA,Henderson,Kentucky,South,TEC-LA-10000221,Technology,Laptops,Laptop,5363.56,7,0.1,551.75,Retail,Charlie,Bank Transfer,3218.136,766.2228571428572
CA-2025-100439,2026-02-11,2026-02-13,JM-14520,James Miller,Consumer,USA,New York,New York,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2794.53,8,0.1,692.55,Retail,Alice,Credit Card,1676.718,349.31625
CA-2025-100440,2026-02-12,2026-02-14,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,527.27,2,0.2,92.2,Online,Alice,Credit Card,316.362,263.635
CA-2025-100441,2025-02-23,2025-02-25,JM-14520,James Miller,Consumer,USA,Los Angeles,California,West,FUR-DE-10004567,Furniture,Desks,Office Desk,8893.02,8,0.2,3727.52,Retail,Charlie,Bank Transfer,5335.812,1111.6275
CA-2025-100442,2025-09-27,2025-09-29,EH-13945,Emily Harper,Corporate,USA,Los Angeles,California,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,5826.3,7,0.1,1170.72,Online,Alice,Credit Card,3495.78,832.3285714285714
CA-2025-100443,2025-02-28,2025-03-02,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1425.82,5,0.05,334.62,Online,Bob,Credit Card,855.492,285.164
CA-2025-100444,2025-02-06,2025-02-09,BH-11710,Brosina Hoffman,Consumer,USA,Seattle,Washington,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4979.78,5,0.15,1073.73,Online,Charlie,Credit Card,2987.868,995.956
CA-2025-100445,2026-02-20,2026-02-25,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4640.77,5,0.15,1523.95,Online,David,Bank Transfer,2784.462,928.154
CA-2025-100446,2025-10-11,2025-10-13,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,319.24,1,0.2,87.09,Retail,Alice,Credit Card,191.544,319.24
CA-2025-100447,2025-03-16,2025-03-21,AA-10480,Andrew Allen,Home Office,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,5919.34,5,0.1,1225.5,Online,Bob,Credit Card,3551.604,1183.868
CA-2025-100448,2026-01-22,2026-01-27,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,10766.56,8,0.0,3028.75,Retail,David,Credit Card,6459.936,1345.82
CA-2025-100449,2025-09-22,2025-09-23,JM-14520,James Miller,Consumer,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3185.02,6,0.15,857.48,Retail,Alice,Credit Card,1911.012,530.8366666666667
CA-2025-100450,2025-01-10,2025-01-13,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,739.7,6,0.0,209.49,Retail,Eve,PayPal,443.82,123.28333333333336
CA-2025-100451,2025-12-29,2025-12-31,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,TEC-PR-10002311,Technology,Printers,Laser Printer,2863.33,4,0.05,1053.13,Online,Charlie,Credit Card,1717.9979999999998,715.8325
CA-2025-100452,2025-09-05,2025-09-08,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1454.6,6,0.0,593.54,Online,David,Bank Transfer,872.7599999999999,242.4333333333333
CA-2025-100453,2025-03-22,2025-03-26,SB-18120,Sophia Brown,Consumer,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,3926.14,6,0.3,398.08,Online,Bob,Bank Transfer,2355.684,654.3566666666667
CA-2025-100454,2025-10-09,2025-10-13,SO-20335,Sean O'Donnell,Consumer,USA,Henderson,Kentucky,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,217.63,3,0.2,61.5,Online,Eve,Bank Transfer,130.578,72.54333333333334
CA-2025-100455,2025-02-03,2025-02-08,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,8203.98,8,0.3,2764.34,Online,Alice,Credit Card,4922.388,1025.4975
CA-2025-100456,2025-08-04,2025-08-08,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1299.86,5,0.1,477.05,Retail,Alice,PayPal,779.9159999999999,259.972
CA-2025-100457,2026-04-28,2026-05-03,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,1925.98,7,0.15,620.59,Online,Eve,Credit Card,1155.588,275.14
CA-2025-100458,2026-02-15,2026-02-18,LM-15800,Linda Moore,Home Office,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,4403.32,4,0.1,742.26,Retail,Bob,Bank Transfer,2641.992,1100.83
CA-2025-100459,2026-03-19,2026-03-23,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,9683.57,8,0.0,2928.97,Retail,Bob,PayPal,5810.142,1210.44625
CA-2025-100460,2025-05-18,2025-05-23,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4237.93,5,0.0,1316.13,Online,Eve,PayPal,2542.7580000000003,847.586
CA-2025-100461,2025-06-17,2025-06-18,BH-11710,Brosina Hoffman,Consumer,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1156.48,2,0.15,415.27,Online,Alice,Credit Card,693.888,578.24
CA-2025-100462,2026-01-04,2026-01-09,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1267.78,7,0.05,314.54,Retail,Alice,PayPal,760.668,181.11142857142852
CA-2025-100463,2025-06-28,2025-07-01,EH-13945,Emily Harper,Corporate,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,6520.47,8,0.3,834.38,Retail,Charlie,Bank Transfer,3912.282,815.05875
CA-2025-100464,2025-10-21,2025-10-25,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5323.35,7,0.2,813.86,Retail,Alice,Bank Transfer,3194.01,760.4785714285715
CA-2025-100465,2025-03-15,2025-03-16,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5308.14,6,0.1,1263.95,Retail,Bob,PayPal,3184.884,884.69
CA-2025-100466,2026-02-09,2026-02-12,LM-15800,Linda Moore,Home Office,USA,Atlanta,Georgia,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,5014.75,8,0.0,757.36,Online,Alice,PayPal,3008.85,626.84375
CA-2025-100467,2025-05-09,2025-05-11,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,FUR-DE-10004567,Furniture,Desks,Office Desk,1144.39,7,0.0,139.76,Online,Alice,Credit Card,686.634,163.48428571428573
CA-2025-100468,2026-04-30,2026-05-05,CG-12520,Claire Gute,Consumer,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,329.71,2,0.0,138.64,Retail,Charlie,PayPal,197.826,164.855
